cust_id,loan,utility,finance,shopping,other
1142,0.0,1.0,0.0,0.0,0.0
1143,0.0,0.0,1.0,0.0,0.0
1145,0.5,0.0,0.5,0.0,0.0
1146,0.09090909090909091,0.18181818181818182,0.0,0.7272727272727273,0.0
1147,0.0,0.0,0.0,1.0,0.0
1148,0.16666666666666666,0.0,0.3333333333333333,0.0,0.5
1149,0.0,0.0,1.0,0.0,0.0
1151,0.06666666666666667,0.0,0.5333333333333333,0.3,0.1
1154,0.0,1.0,0.0,0.0,0.0
1155,0.0,0.0,1.0,0.0,0.0
1158,0.0,0.0,0.0,0.0,1.0
1162,0.0,0.0,0.5833333333333334,0.4166666666666667,0.0
1163,0.0,0.0,0.0,0.5,0.5
1168,0.0,0.0,0.75,0.0,0.25
1169,0.0,1.0,0.0,0.0,0.0
1170,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1171,1.0,0.0,0.0,0.0,0.0
1173,0.4,0.0,0.6,0.0,0.0
1175,0.0,0.0,0.0,1.0,0.0
1177,0.0,0.0,0.25,0.125,0.625
1179,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
1183,0.0,0.028169014084507043,0.704225352112676,0.18309859154929578,0.08450704225352113
1186,0.0,0.0,0.4,0.0,0.6
1188,1.0,0.0,0.0,0.0,0.0
1190,0.0,0.0,1.0,0.0,0.0
1191,0.0,0.5,0.25,0.25,0.0
1194,0.030303030303030304,0.0,0.48484848484848486,0.48484848484848486,0.0
1196,0.0,1.0,0.0,0.0,0.0
1201,0.0,0.0,0.0,0.0,1.0
1202,0.0,0.0,0.0,1.0,0.0
1206,0.0,1.0,0.0,0.0,0.0
1209,0.02857142857142857,0.5142857142857142,0.0,0.45714285714285713,0.0
1210,0.0,1.0,0.0,0.0,0.0
1214,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855
1217,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1218,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0
1219,0.0,0.0,0.5,0.5,0.0
1220,0.0,0.0,0.8,0.2,0.0
1222,0.5833333333333334,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333
1223,0.0,0.0,0.5,0.5,0.0
1224,0.0,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.45454545454545453
1227,0.0,0.0,0.75,0.25,0.0
1229,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0
1230,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
1232,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1236,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
1239,0.0,0.0,0.0,0.0,1.0
1243,0.0,0.0,0.5,0.5,0.0
1244,0.0,0.0,0.75,0.25,0.0
1245,0.0,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857
1246,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1252,1.0,0.0,0.0,0.0,0.0
1255,0.0,1.0,0.0,0.0,0.0
1257,0.0,0.0,1.0,0.0,0.0
1258,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
1260,0.043478260869565216,0.043478260869565216,0.34782608695652173,0.43478260869565216,0.13043478260869565
1262,1.0,0.0,0.0,0.0,0.0
1266,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1111111111111111
1270,0.75,0.0,0.0,0.0,0.25
1272,0.0,0.0,0.0,0.5,0.5
1273,0.5,0.0,0.3,0.0,0.2
1274,0.25,0.5,0.25,0.0,0.0
1276,0.25,0.0,0.0,0.25,0.5
1277,1.0,0.0,0.0,0.0,0.0
1279,0.0,0.0,1.0,0.0,0.0
1281,0.0,0.4,0.6,0.0,0.0
1283,0.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285
1287,0.75,0.25,0.0,0.0,0.0
1293,0.0,0.0,1.0,0.0,0.0
1297,1.0,0.0,0.0,0.0,0.0
1300,0.125,0.25,0.375,0.0,0.25
1301,0.0,1.0,0.0,0.0,0.0
1302,0.18181818181818182,0.0,0.0,0.0,0.8181818181818182
1304,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0
1311,0.0,0.0,1.0,0.0,0.0
1313,1.0,0.0,0.0,0.0,0.0
1314,0.0,0.0,0.0,1.0,0.0
1319,0.0,0.0,0.5,0.5,0.0
1324,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
1326,0.0,0.0,1.0,0.0,0.0
1328,1.0,0.0,0.0,0.0,0.0
1336,1.0,0.0,0.0,0.0,0.0
1340,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0
1343,0.0,0.0,0.0,0.0,1.0
1345,0.0,0.0,0.0,1.0,0.0
1349,0.6,0.0,0.4,0.0,0.0
1351,0.0,0.0,1.0,0.0,0.0
1354,1.0,0.0,0.0,0.0,0.0
1355,0.0,0.0,0.0,0.0,1.0
1356,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
1357,0.5714285714285714,0.14285714285714285,0.0,0.0,0.2857142857142857
1359,0.0,0.0,0.0,1.0,0.0
1360,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
1364,0.0,0.0,0.76,0.24,0.0
1367,0.0,0.0,0.0,0.0,1.0
1368,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666
1372,0.0,0.0,0.0,1.0,0.0
1375,0.0,0.0,0.5,0.5,0.0
1376,0.5,0.0,0.0,0.0,0.5
1377,0.0,0.0,0.0,1.0,0.0
1378,0.0,0.0,0.0,1.0,0.0
1381,0.0,0.0,0.0,1.0,0.0
1383,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444
1388,0.0,0.0,1.0,0.0,0.0
1391,0.0,1.0,0.0,0.0,0.0
1392,0.0,0.0,1.0,0.0,0.0
1393,0.1,0.0,0.7,0.0,0.2
1397,0.18181818181818182,0.0,0.5454545454545454,0.2727272727272727,0.0
1399,0.0,0.0,1.0,0.0,0.0
1400,0.0,0.0,0.0,1.0,0.0
1401,0.23809523809523808,0.047619047619047616,0.5714285714285714,0.047619047619047616,0.09523809523809523
1402,0.2,0.0,0.8,0.0,0.0
1403,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
1404,0.0,0.0,1.0,0.0,0.0
1405,0.0,1.0,0.0,0.0,0.0
1407,1.0,0.0,0.0,0.0,0.0
1412,0.0,0.0,0.0,1.0,0.0
1413,0.0,0.4,0.6,0.0,0.0
1414,0.0,1.0,0.0,0.0,0.0
1417,0.0,0.125,0.5,0.375,0.0
1420,0.0,1.0,0.0,0.0,0.0
1422,0.0,0.0,0.0,1.0,0.0
1423,0.0,1.0,0.0,0.0,0.0
1424,0.0,0.0,0.75,0.25,0.0
1425,0.0,0.8,0.2,0.0,0.0
1429,0.0,0.0,0.0,0.0,1.0
1431,1.0,0.0,0.0,0.0,0.0
1436,0.058823529411764705,0.0,0.058823529411764705,0.8823529411764706,0.0
1443,0.0,0.0,0.5,0.5,0.0
1445,0.0,0.0,0.5,0.5,0.0
1446,0.3125,0.125,0.4375,0.125,0.0
1447,0.0,1.0,0.0,0.0,0.0
1449,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1450,0.0,0.0625,0.625,0.3125,0.0
1451,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
1452,0.0,0.0,0.0,0.0,1.0
1455,0.25,0.5,0.0,0.25,0.0
1461,0.125,0.0,0.0,0.0,0.875
1464,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.0,0.2727272727272727
1470,0.030303030303030304,0.030303030303030304,0.3333333333333333,0.15151515151515152,0.45454545454545453
1473,0.05555555555555555,0.027777777777777776,0.4166666666666667,0.4166666666666667,0.08333333333333333
1484,0.1111111111111111,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111
1486,0.0,0.0,0.5,0.5,0.0
1487,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5
1491,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1492,0.0,0.0,1.0,0.0,0.0
1496,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
1497,0.5,0.0,0.3333333333333333,0.16666666666666666,0.0
1500,0.0,0.0,0.0,1.0,0.0
1502,0.0,0.0,1.0,0.0,0.0
1505,0.5,0.5,0.0,0.0,0.0
1506,0.0,0.0,1.0,0.0,0.0
1509,1.0,0.0,0.0,0.0,0.0
1510,0.0,0.0,0.0,1.0,0.0
1512,0.0,1.0,0.0,0.0,0.0
1513,0.0,1.0,0.0,0.0,0.0
1514,1.0,0.0,0.0,0.0,0.0
1518,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.6923076923076923
1521,0.0,1.0,0.0,0.0,0.0
1522,0.0,0.021739130434782608,0.5217391304347826,0.45652173913043476,0.0
1523,0.0,1.0,0.0,0.0,0.0
1526,1.0,0.0,0.0,0.0,0.0
1528,0.0,1.0,0.0,0.0,0.0
1529,0.0,1.0,0.0,0.0,0.0
1532,0.0,0.0,0.0,0.0,1.0
1536,0.0,0.0,0.0,1.0,0.0
1538,0.5,0.2,0.2,0.1,0.0
1541,1.0,0.0,0.0,0.0,0.0
1544,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222
1548,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0
1552,0.0,0.0,0.0,0.0,1.0
1556,0.0,0.0,0.0,1.0,0.0
1557,0.5,0.5,0.0,0.0,0.0
1558,1.0,0.0,0.0,0.0,0.0
1559,0.0,0.75,0.25,0.0,0.0
1561,0.0,1.0,0.0,0.0,0.0
1564,0.0,0.0,0.625,0.25,0.125
1566,0.0,0.0,1.0,0.0,0.0
1569,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333
1570,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.0,0.15384615384615385
1571,0.35,0.15,0.05,0.15,0.3
1573,1.0,0.0,0.0,0.0,0.0
1574,0.0,1.0,0.0,0.0,0.0
1576,1.0,0.0,0.0,0.0,0.0
1580,0.0,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.0
1583,0.25,0.0,0.5,0.125,0.125
1584,0.09090909090909091,0.0,0.6363636363636364,0.22727272727272727,0.045454545454545456
1585,0.0,0.0,0.5,0.5,0.0
1586,0.043478260869565216,0.0,0.8260869565217391,0.043478260869565216,0.08695652173913043
1587,0.0,0.0,0.0,0.5,0.5
1589,0.0,1.0,0.0,0.0,0.0
1593,1.0,0.0,0.0,0.0,0.0
1595,0.0,1.0,0.0,0.0,0.0
1596,0.0,0.0,1.0,0.0,0.0
1597,0.0,0.0,0.0,0.0,1.0
1601,0.0,0.0,0.0,1.0,0.0
1603,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0
1604,0.0,0.0,0.2702702702702703,0.2702702702702703,0.4594594594594595
1605,0.25,0.25,0.25,0.0,0.25
1606,0.0,0.25,0.25,0.0,0.5
1608,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
1609,0.0,0.0,0.0,1.0,0.0
1610,0.0,1.0,0.0,0.0,0.0
1611,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.0
1612,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.42105263157894735
1616,0.0,1.0,0.0,0.0,0.0
1619,0.0,1.0,0.0,0.0,0.0
1620,0.0,0.0,1.0,0.0,0.0
1621,0.0,0.5454545454545454,0.0,0.0,0.45454545454545453
1622,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0
1625,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0
1627,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
1630,0.0,1.0,0.0,0.0,0.0
1632,0.5,0.0,0.0,0.0,0.5
1633,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0
1635,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
1639,0.5,0.5,0.0,0.0,0.0
1644,0.0,0.0,0.0,0.0,1.0
1645,0.0,0.0,0.7894736842105263,0.15789473684210525,0.05263157894736842
1646,0.0,0.0,1.0,0.0,0.0
1647,0.5,0.5,0.0,0.0,0.0
1650,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666
1651,0.25,0.25,0.5,0.0,0.0
1653,1.0,0.0,0.0,0.0,0.0
1655,0.0,0.0,0.5588235294117647,0.4411764705882353,0.0
1656,0.0625,0.25,0.4375,0.25,0.0
1657,1.0,0.0,0.0,0.0,0.0
1661,0.0,0.0,0.8461538461538461,0.15384615384615385,0.0
1663,0.1,0.0,0.0,0.4,0.5
1664,0.875,0.0,0.0,0.125,0.0
1666,0.0,1.0,0.0,0.0,0.0
1670,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1672,0.0,0.0,0.38461538461538464,0.3076923076923077,0.3076923076923077
1674,0.0,0.1111111111111111,0.5,0.3888888888888889,0.0
1677,0.0,0.05263157894736842,0.47368421052631576,0.47368421052631576,0.0
1679,1.0,0.0,0.0,0.0,0.0
1683,0.0,0.0,1.0,0.0,0.0
1686,0.0,1.0,0.0,0.0,0.0
1687,0.0,0.5,0.0,0.5,0.0
1689,0.0,1.0,0.0,0.0,0.0
1690,0.0,0.0,1.0,0.0,0.0
1691,0.0,0.0,0.0,1.0,0.0
1693,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
1694,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1695,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
1698,0.2222222222222222,0.0,0.0,0.0,0.7777777777777778
1699,0.0,1.0,0.0,0.0,0.0
1700,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0
1703,0.0,1.0,0.0,0.0,0.0
1705,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6666666666666666
1706,0.3076923076923077,0.0,0.6923076923076923,0.0,0.0
1707,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666
1708,0.0,0.2222222222222222,0.0,0.0,0.7777777777777778
1710,0.0,0.0,0.0,0.0,1.0
1711,0.2,0.6,0.0,0.0,0.2
1712,0.14285714285714285,0.07142857142857142,0.7142857142857143,0.0,0.07142857142857142
1717,0.0,0.5,0.0,0.0,0.5
1721,0.0,0.0,0.0,0.5,0.5
1724,0.25,0.0,0.75,0.0,0.0
1727,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0
1728,0.0,0.0,0.0,1.0,0.0
1729,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.5833333333333334
1731,0.0,0.2,0.8,0.0,0.0
1732,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666
1735,0.25,0.0,0.0,0.75,0.0
1738,0.0,1.0,0.0,0.0,0.0
1739,1.0,0.0,0.0,0.0,0.0
1740,1.0,0.0,0.0,0.0,0.0
1741,0.0,0.0,0.5,0.5,0.0
1742,0.0,0.0,0.5,0.0,0.5
1743,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0
1745,0.0,0.0,1.0,0.0,0.0
1749,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666
1753,0.25,0.0,0.0,0.0,0.75
1755,1.0,0.0,0.0,0.0,0.0
1756,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
1759,0.0,0.0,0.0,0.0,1.0
1760,1.0,0.0,0.0,0.0,0.0
1766,0.0,1.0,0.0,0.0,0.0
1771,0.0,0.0,0.0,1.0,0.0
1772,0.0,0.5,0.0,0.5,0.0
1779,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
1780,1.0,0.0,0.0,0.0,0.0
1781,0.4,0.0,0.0,0.0,0.6
1785,0.0625,0.0625,0.6875,0.1875,0.0
1787,1.0,0.0,0.0,0.0,0.0
1788,0.6,0.0,0.0,0.0,0.4
1789,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.4444444444444444
1791,1.0,0.0,0.0,0.0,0.0
1792,0.0,0.0,0.9473684210526315,0.05263157894736842,0.0
1794,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0
1796,0.0,0.0,0.5,0.5,0.0
1801,0.05263157894736842,0.05263157894736842,0.8421052631578947,0.05263157894736842,0.0
1802,0.034482758620689655,0.0,0.7241379310344828,0.034482758620689655,0.20689655172413793
1804,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
1805,0.0,1.0,0.0,0.0,0.0
1807,1.0,0.0,0.0,0.0,0.0
1817,1.0,0.0,0.0,0.0,0.0
1818,0.0,1.0,0.0,0.0,0.0
1819,0.0,0.0,0.25,0.0,0.75
1820,0.25,0.0,0.75,0.0,0.0
1822,1.0,0.0,0.0,0.0,0.0
1825,0.0,0.0,1.0,0.0,0.0
1826,0.0,0.9545454545454546,0.0,0.0,0.045454545454545456
1830,0.6363636363636364,0.2727272727272727,0.0,0.0,0.09090909090909091
1831,0.5714285714285714,0.0,0.14285714285714285,0.0,0.2857142857142857
1832,0.0,0.0,0.0,0.0,1.0
1833,1.0,0.0,0.0,0.0,0.0
1834,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.0
1835,0.0,0.0,0.0,1.0,0.0
1837,0.25,0.5,0.0,0.0,0.25
1838,0.0,0.0,0.0,0.0,1.0
1842,0.0,1.0,0.0,0.0,0.0
1846,0.75,0.0,0.0,0.0,0.25
1849,0.0,0.4,0.0,0.4,0.2
1850,0.16666666666666666,0.0,0.0,0.0,0.8333333333333334
1853,0.0,0.0,1.0,0.0,0.0
1854,0.0,0.0,0.5,0.5,0.0
1857,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
1860,1.0,0.0,0.0,0.0,0.0
1861,0.0,0.0,0.0,1.0,0.0
1862,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
1863,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
1865,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
1866,0.0,0.0,0.0,1.0,0.0
1867,0.0,0.0,1.0,0.0,0.0
1869,0.8,0.2,0.0,0.0,0.0
1872,0.0,0.0,0.0,0.0,1.0
1877,0.5,0.0,0.3333333333333333,0.0,0.16666666666666666
1878,0.5,0.5,0.0,0.0,0.0
1879,0.14285714285714285,0.0,0.8571428571428571,0.0,0.0
1880,0.0,0.0,1.0,0.0,0.0
1881,0.0,0.011627906976744186,0.023255813953488372,0.0,0.9651162790697675
1882,1.0,0.0,0.0,0.0,0.0
1883,1.0,0.0,0.0,0.0,0.0
1885,0.5,0.0,0.0,0.0,0.5
1887,0.0,0.5,0.0,0.5,0.0
1890,1.0,0.0,0.0,0.0,0.0
1893,1.0,0.0,0.0,0.0,0.0
1896,0.0,0.0,0.5,0.5,0.0
1898,0.0,0.0,0.0,0.0,1.0
1905,0.0,1.0,0.0,0.0,0.0
1906,0.0,0.0,0.4,0.4,0.2
1907,1.0,0.0,0.0,0.0,0.0
1910,0.0,0.0,1.0,0.0,0.0
1912,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0
1914,1.0,0.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,1.0,0.0
1916,0.0,0.1,0.1,0.0,0.8
1917,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.0
1921,0.375,0.0,0.375,0.25,0.0
1923,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.0,0.0
1926,0.0,0.0,0.6,0.4,0.0
1928,0.0,0.0,0.0,0.0,1.0
1929,0.05263157894736842,0.03508771929824561,0.9122807017543859,0.0,0.0
1930,1.0,0.0,0.0,0.0,0.0
1931,0.0,0.0,1.0,0.0,0.0
1932,1.0,0.0,0.0,0.0,0.0
1938,0.4,0.0,0.4,0.2,0.0
1940,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0
1941,0.0,1.0,0.0,0.0,0.0
1943,1.0,0.0,0.0,0.0,0.0
1944,0.0,0.25,0.0,0.5,0.25
1953,0.2,0.0,0.6,0.0,0.2
1955,0.0,0.0,1.0,0.0,0.0
1960,0.0,0.0,0.0,1.0,0.0
1963,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111
1967,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
1968,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
1969,0.0,0.0,0.6136363636363636,0.38636363636363635,0.0
1970,0.0,1.0,0.0,0.0,0.0
1976,0.0,0.0,0.0,0.0,1.0
1977,0.0,0.0,1.0,0.0,0.0
1978,0.0,0.0,0.0,0.0,1.0
1979,0.0,0.0,0.8823529411764706,0.11764705882352941,0.0
1987,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.0
1990,0.0,1.0,0.0,0.0,0.0
1991,1.0,0.0,0.0,0.0,0.0
1992,0.2727272727272727,0.0,0.36363636363636365,0.2727272727272727,0.09090909090909091
1994,0.05,0.1,0.5,0.2,0.15
1995,0.0,0.0,0.8333333333333334,0.0,0.16666666666666666
1998,0.25,0.5,0.25,0.0,0.0
2005,0.0,0.5,0.0,0.0,0.5
2006,1.0,0.0,0.0,0.0,0.0
2008,0.0,0.0,0.4,0.4,0.2
2010,0.0,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111
2011,1.0,0.0,0.0,0.0,0.0
2012,0.0,1.0,0.0,0.0,0.0
2013,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
2015,0.0,0.0,1.0,0.0,0.0
2016,0.0,0.0,0.5,0.5,0.0
2019,0.0,0.0,0.0,0.0,1.0
2021,0.1,0.0,0.42,0.44,0.04
2022,1.0,0.0,0.0,0.0,0.0
2025,1.0,0.0,0.0,0.0,0.0
2027,0.2,0.0,0.4,0.0,0.4
2032,0.125,0.25,0.0,0.0,0.625
2034,0.9240506329113924,0.012658227848101266,0.02531645569620253,0.02531645569620253,0.012658227848101266
2035,0.0,0.0,1.0,0.0,0.0
2036,0.5,0.0,0.0,0.0,0.5
2042,0.42857142857142855,0.0,0.5714285714285714,0.0,0.0
2043,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0
2045,1.0,0.0,0.0,0.0,0.0
2047,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888
2049,1.0,0.0,0.0,0.0,0.0
2051,0.0,0.0,0.0,1.0,0.0
2053,0.25,0.25,0.5,0.0,0.0
2054,0.0,0.0,0.875,0.125,0.0
2056,0.13333333333333333,0.6666666666666666,0.0,0.0,0.2
2059,0.019230769230769232,0.038461538461538464,0.5961538461538461,0.34615384615384615,0.0
2065,0.1,0.6,0.0,0.1,0.2
2067,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0
2068,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
2076,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
2079,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857
2080,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0
2082,1.0,0.0,0.0,0.0,0.0
2088,0.25,0.5,0.25,0.0,0.0
2092,0.0,0.0,0.0,1.0,0.0
2095,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0
2096,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666
2102,0.0,0.0,0.0,1.0,0.0
2103,0.0,0.13333333333333333,0.8666666666666667,0.0,0.0
2106,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.3333333333333333
2114,0.0,0.0,0.0,0.0,1.0
2115,1.0,0.0,0.0,0.0,0.0
2116,1.0,0.0,0.0,0.0,0.0
2121,0.5,0.0,0.5,0.0,0.0
2122,1.0,0.0,0.0,0.0,0.0
2124,0.0,1.0,0.0,0.0,0.0
2125,0.15,0.0,0.05,0.55,0.25
2129,0.0,1.0,0.0,0.0,0.0
2130,0.0,0.8888888888888888,0.0,0.0,0.1111111111111111
2131,0.0,0.0,0.0,0.0,1.0
2132,0.0,1.0,0.0,0.0,0.0
2133,0.5,0.0,0.0,0.0,0.5
2136,0.0,0.0,0.0,0.0,1.0
2137,0.0,0.0,0.0,1.0,0.0
2141,0.0,0.3157894736842105,0.5263157894736842,0.15789473684210525,0.0
2144,0.0,0.0,0.5714285714285714,0.0,0.42857142857142855
2145,0.09090909090909091,0.0,0.45454545454545453,0.45454545454545453,0.0
2148,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
2151,0.0,0.2,0.0,0.0,0.8
2152,1.0,0.0,0.0,0.0,0.0
2154,0.13333333333333333,0.0,0.4,0.3333333333333333,0.13333333333333333
2159,0.0,0.0,0.0,0.0,1.0
2160,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.6363636363636364
2163,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888
2167,0.125,0.625,0.0,0.0,0.25
2168,0.0,0.0,0.5,0.25,0.25
2174,1.0,0.0,0.0,0.0,0.0
2175,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.0,0.35294117647058826
2176,0.037037037037037035,0.14814814814814814,0.7037037037037037,0.1111111111111111,0.0
2181,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
2182,0.0,0.0,1.0,0.0,0.0
2185,0.0,0.0,0.75,0.125,0.125
2187,0.0,1.0,0.0,0.0,0.0
2191,0.4,0.0,0.0,0.0,0.6
2199,1.0,0.0,0.0,0.0,0.0
2202,0.0,0.0,1.0,0.0,0.0
2204,0.0,0.0,0.0,0.0,1.0
2205,0.0,1.0,0.0,0.0,0.0
2209,0.0,0.0,1.0,0.0,0.0
2212,1.0,0.0,0.0,0.0,0.0
2214,0.0,0.0,1.0,0.0,0.0
2215,0.0,0.0,0.0,0.0,1.0
2217,0.0,0.0,0.0,0.0,1.0
2219,0.0,0.5,0.5,0.0,0.0
2221,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.07692307692307693,0.15384615384615385
2222,0.0,0.5,0.25,0.25,0.0
2223,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
2225,0.0,0.2,0.4,0.4,0.0
2229,0.0,1.0,0.0,0.0,0.0
2232,0.0,0.0,0.0,0.0,1.0
2233,0.125,0.0,0.375,0.25,0.25
2235,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
2236,0.0,0.0,0.6875,0.3125,0.0
2237,0.0,0.0,0.0,0.0,1.0
2238,0.0,0.0,1.0,0.0,0.0
2239,0.0,0.25,0.625,0.125,0.0
2240,0.0,1.0,0.0,0.0,0.0
2241,0.0,0.0,0.0,0.0,1.0
2244,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
2248,0.0,0.0,0.6,0.4,0.0
2249,0.0,0.0,0.3076923076923077,0.038461538461538464,0.6538461538461539
2250,0.0,1.0,0.0,0.0,0.0
2251,0.0,0.0,0.5263157894736842,0.05263157894736842,0.42105263157894735
2252,1.0,0.0,0.0,0.0,0.0
2253,0.0,0.9166666666666666,0.08333333333333333,0.0,0.0
2254,0.0,0.0,0.0,0.0,1.0
2255,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
2258,0.0,0.0,1.0,0.0,0.0
2260,0.2,0.8,0.0,0.0,0.0
2261,0.0,0.0,0.75,0.0,0.25
2262,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0
2264,0.3,0.1,0.4,0.1,0.1
2266,0.0,0.0,0.0,1.0,0.0
2267,0.0,0.0,0.0,1.0,0.0
2270,0.0,0.0,1.0,0.0,0.0
2271,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333
2272,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5
2273,0.0,0.5,0.0,0.0,0.5
2277,0.0,1.0,0.0,0.0,0.0
2279,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
2281,0.0,0.0,0.0,0.0,1.0
2282,0.1,0.0,0.75,0.1,0.05
2284,0.0,0.0,0.0,0.0,1.0
